"No.","Time","Source","Destination","Protocol","Length","Info"
"702","100.843246381","94.130.237.200","100.94.78.223","TLSv1.3","4410","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"703","100.843254079","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=608122 Win=330240 Len=0 TSval=1610394302 TSecr=2726734132"
"704","100.843457234","94.130.237.200","100.94.78.223","TLSv1.3","7306","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"705","100.843465154","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=615362 Win=330240 Len=0 TSval=1610394302 TSecr=2726734132"
"706","100.843665165","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"707","100.843693688","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=618258 Win=330240 Len=0 TSval=1610394303 TSecr=2726734132"
"708","100.947883410","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"709","100.948004866","94.130.237.200","100.94.78.223","TLSv1.3","11650","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"710","100.948085892","94.130.237.200","100.94.78.223","TLSv1.3","4410","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"711","100.948109068","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=631290 Win=330240 Len=0 TSval=1610394407 TSecr=2726734237"
"712","100.948396977","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=635634 Win=330240 Len=0 TSval=1610394407 TSecr=2726734237"
"713","100.948446336","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"714","100.948483240","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"715","100.948532505","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=641426 Win=330240 Len=0 TSval=1610394408 TSecr=2726734237"
"716","100.948612427","94.130.237.200","100.94.78.223","TLSv1.3","1868","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"717","100.948625019","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7731 Ack=643228 Win=330240 Len=0 TSval=1610394408 TSecr=2726734237"
"718","105.775676842","100.94.78.223","94.130.237.200","TLSv1.3","239","Application Data"
"719","105.880914169","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=643228 Ack=7904 Win=64128 Len=0 TSval=2726739169 TSecr=1610399235"
"720","105.894010710","94.130.237.200","100.94.78.223","TLSv1.3","1037","Application Data"
"721","105.894052193","94.130.237.200","100.94.78.223","TLSv1.3","97","Application Data"
"722","105.894148764","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=7904 Ack=644230 Win=330240 Len=0 TSval=1610399353 TSecr=2726739183"
"723","105.894933354","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"724","105.894956580","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"725","105.897524294","100.94.78.223","94.130.237.200","TLSv1.3","152","Application Data"
"726","106.000094230","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=644230 Ack=7974 Win=64128 Len=0 TSval=2726739289 TSecr=1610399354"
"727","106.044641556","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=644230 Ack=8060 Win=64128 Len=0 TSval=2726739333 TSecr=1610399357"
"728","106.091847682","94.130.237.200","100.94.78.223","TLSv1.3","1159","Application Data"
"729","106.091922143","94.130.237.200","100.94.78.223","TLSv1.3","342","Application Data"
"730","106.092087955","94.130.237.200","100.94.78.223","TLSv1.3","364","Application Data"
"731","106.092147942","94.130.237.200","100.94.78.223","TLSv1.3","170","Application Data"
"732","106.092254900","94.130.237.200","100.94.78.223","TLSv1.3","213","Application Data, Application Data"
"733","106.092339424","94.130.237.200","100.94.78.223","TLSv1.3","123","Application Data"
"734","106.092398765","94.130.237.200","100.94.78.223","TLSv1.3","233","Application Data"
"735","106.092461441","94.130.237.200","100.94.78.223","TLSv1.3","353","Application Data"
"736","106.092606522","94.130.237.200","100.94.78.223","TLSv1.3","252","Application Data"
"737","106.092674690","94.130.237.200","100.94.78.223","TLSv1.3","108","Application Data"
"738","106.092939907","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=8060 Ack=646887 Win=330240 Len=0 TSval=1610399552 TSecr=2726739380"
"739","106.198156988","94.130.237.200","100.94.78.223","TLSv1.3","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"740","106.198214881","94.130.237.200","100.94.78.223","TLSv1.3","4410","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"741","106.198236435","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=8060 Ack=657023 Win=330240 Len=0 TSval=1610399657 TSecr=2726739487"
"742","106.198332538","94.130.237.200","100.94.78.223","TLSv1.3","7306","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"743","106.198367324","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=8060 Ack=664263 Win=330240 Len=0 TSval=1610399657 TSecr=2726739487"
"744","106.198701061","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"745","106.198744634","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=8060 Ack=667159 Win=330240 Len=0 TSval=1610399658 TSecr=2726739487"
"746","106.198745294","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data"
"747","106.198792689","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"748","106.198833171","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=8060 Ack=670055 Win=330240 Len=0 TSval=1610399658 TSecr=2726739487"
"749","106.198909414","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"750","106.198945360","94.130.237.200","100.94.78.223","TLSv1.3","1362","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
